,name,sex,category,mianownik,dopełniacz,celownik,biernik,narzędnik,miejscownik,wołacz,nominativus,genetivus,dativus,accusativus,instrumentalis,locativus,vocativus
965,Bronisław,m,s,Bronisław,Bronisława,Bronisławowi,Bronisława,Bronisławem,Bronisławie,Bronisławie,Bronisław,Bronisława,Bronisławowi,Bronisława,Bronisławem,Bronisławie,Bronisławie
966,Bronisław,m,pl,Bronisławowie,Bronisławów,Bronisławom,Bronisławów,Bronisławami,Bronisławach,Bronisławowie,Bronisławowie,Bronisławów,Bronisławom,Bronisławów,Bronisławami,Bronisławach,Bronisławowie
967,Bruno,m,s,Bruno,Brunona,Brunonowi,Brunona,Brunonem,Brunonie,Brunonie,Bruno,Brunona,Brunonowi,Brunona,Brunonem,Brunonie,Brunonie
968,Bruno,m,pl,Brunonowie,Brunonów,Brunonom,Brunonów,Brunonami,Brunonach,Brunonowie,Brunonowie,Brunonów,Brunonom,Brunonów,Brunonami,Brunonach,Brunonowie
969,Brunon,m,s,Brunon,Brunona,Brunonowi,Brunona,Brunonem,Brunonie,Brunonie,Brunon,Brunona,Brunonowi,Brunona,Brunonem,Brunonie,Brunonie
970,Brunon,m,pl,Brunonowie,Brunonów,Brunonom,Brunonów,Brunonami,Brunonach,Brunonowie,Brunonowie,Brunonów,Brunonom,Brunonów,Brunonami,Brunonach,Brunonowie
971,Budzisław,m,s,Budzisław,Budzisława,Budzisławowi,Budzisława,Budzisław,Budzisławie,Budzisławie,Budzisław,Budzisława,Budzisławowi,Budzisława,Budzisław,Budzisławie,Budzisławie
972,Błażej,m,s,Błażej,Błażeja,Błażejowi,Błażeja,Błażejem,Błażeju,Błażeju,Błażej,Błażeja,Błażejowi,Błażeja,Błażejem,Błażeju,Błażeju
973,Błażej,m,pl,Błażejowie,Błażejów,Błażejom,Błażejów,Błażejami,Błażejach,Błażejowie,Błażejowie,Błażejów,Błażejom,Błażejów,Błażejami,Błażejach,Błażejowie
974,Cecylian,m,s,Cecylian,Cecyliana,Cecylianowi,Cecyliana,Cecylianem,Cecylianie,Cecylianie,Cecylian,Cecyliana,Cecylianowi,Cecyliana,Cecylianem,Cecylianie,Cecylianie
975,Cecylian,m,pl,Cecylianowie,Cecylianów,Cecylianom,Cecylianów,Cecylianami,Cecylianach,Cecylianowie,Cecylianowie,Cecylianów,Cecylianom,Cecylianów,Cecylianami,Cecylianach,Cecylianowie
976,Celestyn,m,s,Celestyn,Celestyna,Celestynowi,Celestyna,Celestynem,Celestynie,Celestynie,Celestyn,Celestyna,Celestynowi,Celestyna,Celestynem,Celestynie,Celestynie
977,Celestyn,m,pl,Celestynowie,Celestynów,Celestynom,Celestynów,Celestynami,Celestynach,Celestynowie,Celestynowie,Celestynów,Celestynom,Celestynów,Celestynami,Celestynach,Celestynowie
978,Cezar,m,s,Cezar,Cezara,Cezarowi,Cezara,Cezarem,Cezarze,Cezarze,Cezar,Cezara,Cezarowi,Cezara,Cezarem,Cezarze,Cezarze
979,Cezary,m,s,Cezary,Cezarego,Cezaremu,Cezarego,Cezarym,Cezarym,Cezary,Cezary,Cezarego,Cezaremu,Cezarego,Cezarym,Cezarym,Cezary
980,Cezary,m,pl,Cezarowie,Cezarych,Cezarym,Cezarych,Cezarymi,Cezarych,Cezarowie,Cezarowie,Cezarych,Cezarym,Cezarych,Cezarymi,Cezarych,Cezarowie
981,Chociemir,m,s,Chociemir,Chociemira,Chociemirowi,Chociemira,Chociemirem,Chociemirze,Chociemirze,Chociemir,Chociemira,Chociemirowi,Chociemira,Chociemirem,Chociemirze,Chociemirze
982,Chrystian,m,s,Chrystian,Chrystiana,Chrystianowi,Chrystiana,Chrystianem,Chrystianie,Chrystianie,Chrystian,Chrystiana,Chrystianowi,Chrystiana,Chrystianem,Chrystianie,Chrystianie
983,Chwalibóg,m,s,Chwalibóg,Chwalibóga,Chwalibógowi,Chwalibóga,Chwalibógem,Chwalibógu,Chwalibógu,Chwalibóg,Chwalibóga,Chwalibógowi,Chwalibóga,Chwalibógem,Chwalibógu,Chwalibógu
984,Chwalimir,m,s,Chwalimir,Chwalimira,Chwalimirowi,Chwalimira,Chwalimirem,Chwalimirze,Chwalimirze,Chwalimir,Chwalimira,Chwalimirowi,Chwalimira,Chwalimirem,Chwalimirze,Chwalimirze
985,Chwalisław,m,s,Chwalisław,Chwalisława,Chwalisławowi,Chwalisława,Chwalisław,Chwalisławie,Chwalisławie,Chwalisław,Chwalisława,Chwalisławowi,Chwalisława,Chwalisław,Chwalisławie,Chwalisławie
986,Cichosław,m,s,Cichosław,Cichosława,Cichosławowi,Cichosława,Cichosław,Cichosławie,Cichosławie,Cichosław,Cichosława,Cichosławowi,Cichosława,Cichosław,Cichosławie,Cichosławie
987,Ciechosław,m,s,Ciechosław,Ciechosława,Ciechosławowi,Ciechosława,Ciechosławem,Ciechosławie,Ciechosławie,Ciechosław,Ciechosława,Ciechosławowi,Ciechosława,Ciechosławem,Ciechosławie,Ciechosławie
988,Ciechosław,m,pl,Ciechosławowie,Ciechosławów,Ciechosławom,Ciechosławów,Ciechosławami,Ciechosławach,Ciechosławowie,Ciechosławowie,Ciechosławów,Ciechosławom,Ciechosławów,Ciechosławami,Ciechosławach,Ciechosławowie
989,Cyprian,m,s,Cyprian,Cypriana,Cyprianowi,Cypriana,Cyprianem,Cyprianie,Cyprianie,Cyprian,Cypriana,Cyprianowi,Cypriana,Cyprianem,Cyprianie,Cyprianie
990,Cyryl,m,s,Cyryl,Cyryla,Cyrylowi,Cyryla,Cyrylem,Cyrylu,Cyrylu,Cyryl,Cyryla,Cyrylowi,Cyryla,Cyrylem,Cyrylu,Cyrylu
991,Cyryl,m,pl,Cyrylowie,Cyrylów,Cyrylom,Cyrylów,Cyrylami,Cyrylach,Cyrylowie,Cyrylowie,Cyrylów,Cyrylom,Cyrylów,Cyrylami,Cyrylach,Cyrylowie
992,Czesław,m,s,Czesław,Czesława,Czesławowi,Czesława,Czesław,Czesławie,Czesławie,Czesław,Czesława,Czesławowi,Czesława,Czesław,Czesławie,Czesławie
993,Dacjusz,m,s,Dacjusz,Dacjusza,Dacjuszowi,Dacjusza,Dacjuszem,Dacjuszu,Dacjuszu,Dacjusz,Dacjusza,Dacjuszowi,Dacjusza,Dacjuszem,Dacjuszu,Dacjuszu
994,Dacjusz,m,pl,Dacjuszowie,Dacjuszów,Dacjuszom,Dacjuszów,Dacjuszami,Dacjuszach,Dacjuszowie,Dacjuszowie,Dacjuszów,Dacjuszom,Dacjuszów,Dacjuszami,Dacjuszach,Dacjuszowie
995,Dal,m,s,Dal,Dala,Dalowi,Dala,Dalem,Dal,Dalu,Dal,Dala,Dalowi,Dala,Dalem,Dal,Dalu
996,Dalbor,m,s,Dalbor,Dalbora,Dalborowi,Dalbora,Dalborem,Dalborze,Dalborze,Dalbor,Dalbora,Dalborowi,Dalbora,Dalborem,Dalborze,Dalborze
997,Damazy,m,s,Damazy,Damazego,Damazemu,Damazego,Damazym,Damazym,Damazy,Damazy,Damazego,Damazemu,Damazego,Damazym,Damazym,Damazy
998,Damian,m,s,Damian,Damiana,Damianowi,Damiana,Damianem,Damianie,Damianie,Damian,Damiana,Damianowi,Damiana,Damianem,Damianie,Damianie
999,Damian,m,pl,Damianowie,Damianów,Damianom,Damianów,Damianami,Damianach,Damianowie,Damianowie,Damianów,Damianom,Damianów,Damianami,Damianach,Damianowie
1000,Daniel,m,s,Daniel,Daniela,Danielowi,Daniela,Danielem,Danielu,Danielu,Daniel,Daniela,Danielowi,Daniela,Danielem,Danielu,Danielu
1001,Daniel,m,pl,Danielowie,Danielów,Danielom,Danielów,Danielami,Danielach,Danielowie,Danielowie,Danielów,Danielom,Danielów,Danielami,Danielach,Danielowie
1002,Danisław,m,s,Danisław,Danisława,Danisławowi,Danisława,Danisław,Danisławie,Danisławie,Danisław,Danisława,Danisławowi,Danisława,Danisław,Danisławie,Danisławie
1003,Danko,m,s,Danko,Danko,Dankowi,Danko,Danko,Danko,Danko,Danko,Danko,Dankowi,Danko,Danko,Danko,Danko
1004,Dargosław,m,s,Dargosław,Dargosława,Dargosławowi,Dargosława,Dargosław,Dargosławie,Dargosławie,Dargosław,Dargosława,Dargosławowi,Dargosława,Dargosław,Dargosławie,Dargosławie
1005,Dariusz,m,s,Dariusz,Dariusza,Dariuszowi,Dariusza,Dariuszem,Dariuszu,Dariuszu,Dariusz,Dariusza,Dariuszowi,Dariusza,Dariuszem,Dariuszu,Dariuszu
1006,Dariusz,m,pl,Dariuszowie,Dariuszów,Dariuszom,Dariuszów,Dariuszami,Dariuszach,Dariuszowie,Dariuszowie,Dariuszów,Dariuszom,Dariuszów,Dariuszami,Dariuszach,Dariuszowie
1007,Dawid,m,s,Dawid,Dawida,Dawidowi,Dawida,Dawidem,Dawidzie,Dawidzie,Dawid,Dawida,Dawidowi,Dawida,Dawidem,Dawidzie,Dawidzie
1008,Dawid,m,pl,Dawidowie,Dawidów,Dawidom,Dawidów,Dawidami,Dawidach,Dawidowie,Dawidowie,Dawidów,Dawidom,Dawidów,Dawidami,Dawidach,Dawidowie
1009,Denis,m,s,Denis,Denisy,Denisie,Denisę,Denisą,Denisie,Deniso,Denis,Denisy,Denisie,Denisę,Denisą,Denisie,Deniso
1010,Dionizy,m,s,Dionizy,Dionizego,Dionizemu,Dionizego,Dionizym,Dionizym,Dionizy,Dionizy,Dionizego,Dionizemu,Dionizego,Dionizym,Dionizym,Dionizy
1011,Dionizy,m,pl,Dionizowie,Dionizych,Dionizym,Dionizych,Dionizymi,Dionizych,Dionizowie,Dionizowie,Dionizych,Dionizym,Dionizych,Dionizymi,Dionizych,Dionizowie
1012,Dobiesław,m,s,Dobiesław,Dobiesława,Dobiesławowi,Dobiesława,Dobiesław,Dobiesławie,Dobiesławie,Dobiesław,Dobiesława,Dobiesławowi,Dobiesława,Dobiesław,Dobiesławie,Dobiesławie
1013,Dobrogost,m,s,Dobrogost,Dobrogosta,Dobrogostowi,Dobrogosta,Dobrogost,Dobrogoscie,Dobrogoscie,Dobrogost,Dobrogosta,Dobrogostowi,Dobrogosta,Dobrogost,Dobrogoscie,Dobrogoscie
1014,Dobrosław,m,s,Dobrosław,Dobrosława,Dobrosławowi,Dobrosława,Dobrosławem,Dobrosławie,Dobrosławie,Dobrosław,Dobrosława,Dobrosławowi,Dobrosława,Dobrosławem,Dobrosławie,Dobrosławie
1015,Dobrosław,m,pl,Dobrosławowie,Dobrosławów,Dobrosławom,Dobrosławów,Dobrosławami,Dobrosławach,Dobrosławowie,Dobrosławowie,Dobrosławów,Dobrosławom,Dobrosławów,Dobrosławami,Dobrosławach,Dobrosławowie
1016,Domasław,m,s,Domasław,Domasława,Domasławowi,Domasława,Domasław,Domasławie,Domasławie,Domasław,Domasława,Domasławowi,Domasława,Domasław,Domasławie,Domasławie
1017,Dominik,m,s,Dominik,Dominika,Dominikowi,Dominika,Dominikiem,Dominiku,Dominiku,Dominik,Dominika,Dominikowi,Dominika,Dominikiem,Dominiku,Dominiku
1018,Dominik,m,pl,Dominikowie,Dominików,Dominikom,Dominików,Dominikami,Dominikach,Dominikowie,Dominikowie,Dominików,Dominikom,Dominików,Dominikami,Dominikach,Dominikowie
1019,Donald,m,s,Donald,Donaldy,Donaldzie,Donaldę,Donaldą,Donaldzie,Donaldo,Donald,Donaldy,Donaldzie,Donaldę,Donaldą,Donaldzie,Donaldo
1020,Donat,m,s,Donat,Donata,Donatowi,Donata,Donatem,Donacie,Donacie,Donat,Donata,Donatowi,Donata,Donatem,Donacie,Donacie
1021,Donat,m,pl,Donatowie,Donatów,Donatom,Donatów,Donatami,Donatach,Donatowie,Donatowie,Donatów,Donatom,Donatów,Donatami,Donatach,Donatowie
1022,Dorian,m,s,Dorian,Doriana,Dorianowi,Doriana,Dorianem,Dorianie,Dorianie,Dorian,Doriana,Dorianowi,Doriana,Dorianem,Dorianie,Dorianie
1023,Dorian,m,pl,Dorianowie,Dorianów,Dorianom,Dorianów,Dorianami,Dorianach,Dorianowie,Dorianowie,Dorianów,Dorianom,Dorianów,Dorianami,Dorianach,Dorianowie
1024,Duszan,m,s,Duszan,Duszana,Duszanowi,Duszana,Duszanem,Duszanie,Duszanie,Duszan,Duszana,Duszanowi,Duszana,Duszanem,Duszanie,Duszanie
1025,Dymitr,m,s,Dymitr,Dymitra,Dymitrowi,Dymitra,Dymitrem,Dymitrze,Dymitrze,Dymitr,Dymitra,Dymitrowi,Dymitra,Dymitrem,Dymitrze,Dymitrze
1026,Dymitr,m,pl,Dymitrowie,Dymitrów,Dymitrom,Dymitrów,Dymitrami,Dymitrach,Dymitrowie,Dymitrowie,Dymitrów,Dymitrom,Dymitrów,Dymitrami,Dymitrach,Dymitrowie
1027,Dyter,m,s,Dyter,Dytera,Dyteremu,Dytera,Dyterem,Dyterze,Dyterze,Dyter,Dytera,Dyteremu,Dytera,Dyterem,Dyterze,Dyterze
1028,Dżamil,m,s,Dżamil,Dżamila,Dżamilowi,Dżamila,Dżamilem,Dżamil,Dżamilu,Dżamil,Dżamila,Dżamilowi,Dżamila,Dżamilem,Dżamil,Dżamilu
1029,Dżan,m,s,Dżan,Dżana,Dżanowi,Dżana,Dżanem,Dżanie,Dżanie,Dżan,Dżana,Dżanowi,Dżana,Dżanem,Dżanie,Dżanie
1030,Dżemil,m,s,Dżemil,Dżemila,Dżemilowi,Dżemila,Dżemilem,Dżemilu,Dżemilu,Dżemil,Dżemila,Dżemilowi,Dżemila,Dżemilem,Dżemilu,Dżemilu
1031,Edgar,m,s,Edgar,Edgara,Edgarowi,Edgara,Edgarem,Edgarze,Edgarze,Edgar,Edgara,Edgarowi,Edgara,Edgarem,Edgarze,Edgarze
1032,Edgar,m,pl,Edgarowie,Edgarów,Edgarom,Edgarów,Edgarami,Edgarach,Edgarowie,Edgarowie,Edgarów,Edgarom,Edgarów,Edgarami,Edgarach,Edgarowie
1033,Edmund,m,s,Edmund,Edmunda,Edmundowi,Edmunda,Edmundem,Edmundzie,Edmundzie,Edmund,Edmunda,Edmundowi,Edmunda,Edmundem,Edmundzie,Edmundzie
1034,Edmund,m,pl,Edmundowie,Edmundów,Edmundom,Edmundów,Edmundami,Edmundach,Edmundowie,Edmundowie,Edmundów,Edmundom,Edmundów,Edmundami,Edmundach,Edmundowie
1035,Edward,m,s,Edward,Edwarda,Edwardowi,Edwarda,Edwardem,Edwardzie,Edwardzie,Edward,Edwarda,Edwardowi,Edwarda,Edwardem,Edwardzie,Edwardzie
1036,Edward,m,pl,Edwardowie,Edwardów,Edwardom,Edwardów,Edwardami,Edwardach,Edwardowie,Edwardowie,Edwardów,Edwardom,Edwardów,Edwardami,Edwardach,Edwardowie
1037,Edwin,m,s,Edwin,Edwina,Edwinowi,Edwina,Edwinem,Edwinie,Edwinie,Edwin,Edwina,Edwinowi,Edwina,Edwinem,Edwinie,Edwinie
1038,Efraim,m,s,Efraim,Efraima,Efraimowi,Efraima,Efraimem,Efraimie,Efraimie,Efraim,Efraima,Efraimowi,Efraima,Efraimem,Efraimie,Efraimie
1039,Efraim,m,pl,Efraimowie,Efraimów,Efraimom,Efraimów,Efraimami,Efraimach,Efraimowie,Efraimowie,Efraimów,Efraimom,Efraimów,Efraimami,Efraimach,Efraimowie
1040,Efrem,m,s,Efrem,Efrema,Efremowi,Efrema,Efremem,Efremie,Efremie,Efrem,Efrema,Efremowi,Efrema,Efremem,Efremie,Efremie
1041,Efrem,m,pl,Efremowie,Efremów,Efremom,Efremów,Efremami,Efremach,Efremowie,Efremowie,Efremów,Efremom,Efremów,Efremami,Efremach,Efremowie
1042,Eliasz,m,s,Eliasz,Eliasza,Eliaszowi,Eliasza,Eliaszem,Eliaszu,Eliaszu,Eliasz,Eliasza,Eliaszowi,Eliasza,Eliaszem,Eliaszu,Eliaszu
1043,Eliasz,m,pl,Eliaszowie,Eliaszów,Eliaszom,Eliaszów,Eliaszami,Eliaszach,Eliaszowie,Eliaszowie,Eliaszów,Eliaszom,Eliaszów,Eliaszami,Eliaszach,Eliaszowie
1044,Eligiusz,m,s,Eligiusz,Eligiusza,Eligiuszowi,Eligiusza,Eligiuszem,Eligiuszu,Eligiuszu,Eligiusz,Eligiusza,Eligiuszowi,Eligiusza,Eligiuszem,Eligiuszu,Eligiuszu
1045,Eligiusz,m,pl,Eligiuszowie,Eligiuszów,Eligiuszom,Eligiuszów,Eligiuszami,Eligiuszach,Eligiuszowie,Eligiuszowie,Eligiuszów,Eligiuszom,Eligiuszów,Eligiuszami,Eligiuszach,Eligiuszowie
1046,Eliot,m,s,Eliot,Eliota,Eliotowi,Eliota,Eliot,Eliocie,Eliocie,Eliot,Eliota,Eliotowi,Eliota,Eliot,Eliocie,Eliocie
1047,Emanuel,m,s,Emanuel,Emanuela,Emanuelowi,Emanuela,Emanuelem,Emanuelu,Emanuelu,Emanuel,Emanuela,Emanuelowi,Emanuela,Emanuelem,Emanuelu,Emanuelu
1048,Emanuel,m,pl,Emanuelowie,Emanuelów,Emanuelom,Emanuelów,Emanuelami,Emanuelach,Emanuelowie,Emanuelowie,Emanuelów,Emanuelom,Emanuelów,Emanuelami,Emanuelach,Emanuelowie
1049,Emil,m,s,Emil,Emila,Emilowi,Emila,Emilem,Emilu,Emilu,Emil,Emila,Emilowi,Emila,Emilem,Emilu,Emilu
1050,Emil,m,pl,Emilowie,Emilów,Emilom,Emilów,Emilami,Emilach,Emilowie,Emilowie,Emilów,Emilom,Emilów,Emilami,Emilach,Emilowie
1051,Emir,m,s,Emir,Emira,Emirowi,Emira,Emirem,Emirze,Emirze,Emir,Emira,Emirowi,Emira,Emirem,Emirze,Emirze
1052,Emir,m,pl,Emirowie,Emirów,Emirom,Emirów,Emirami,Emirach,Emirowie,Emirowie,Emirów,Emirom,Emirów,Emirami,Emirach,Emirowie
1053,Erazm,m,s,Erazm,Erazma,Erazmowi,Erazma,Erazmem,Erazmie,Erazmie,Erazm,Erazma,Erazmowi,Erazma,Erazmem,Erazmie,Erazmie
1054,Ernest,m,s,Ernest,Ernesta,Ernestowi,Ernesta,Ernestem,Erneście,Erneście,Ernest,Ernesta,Ernestowi,Ernesta,Ernestem,Erneście,Erneście
1055,Ernest,m,pl,Ernestowie,Ernestów,Ernestom,Ernestów,Ernestami,Ernestach,Ernestowie,Ernestowie,Ernestów,Ernestom,Ernestów,Ernestami,Ernestach,Ernestowie
1056,Erwin,m,s,Erwin,Erwina,Erwinowi,Erwina,Erwinem,Erwinie,Erwinie,Erwin,Erwina,Erwinowi,Erwina,Erwinem,Erwinie,Erwinie
1057,Erwin,m,pl,Erwinowie,Erwinów,Erwinom,Erwinów,Erwinami,Erwinach,Erwinowie,Erwinowie,Erwinów,Erwinom,Erwinów,Erwinami,Erwinach,Erwinowie
1058,Eryk,m,s,Eryk,Eryka,Erykowi,Eryka,Erykiem,Eryku,Eryku,Eryk,Eryka,Erykowi,Eryka,Erykiem,Eryku,Eryku
1059,Eryk,m,pl,Erykowie,Eryków,Erykom,Eryków,Erykami,Erykach,Erykowie,Erykowie,Eryków,Erykom,Eryków,Erykami,Erykach,Erykowie
1060,Eugeniusz,m,s,Eugeniusz,Eugeniusza,Eugeniuszowi,Eugeniusza,Eugeniuszem,Eugeniuszu,Eugeniuszu,Eugeniusz,Eugeniusza,Eugeniuszowi,Eugeniusza,Eugeniuszem,Eugeniuszu,Eugeniuszu
1061,Eugeniusz,m,pl,Eugeniuszowie,Eugeniuszów,Eugeniuszom,Eugeniuszów,Eugeniuszami,Eugeniuszach,Eugeniuszowie,Eugeniuszowie,Eugeniuszów,Eugeniuszom,Eugeniuszów,Eugeniuszami,Eugeniuszach,Eugeniuszowie
1062,Ewald,m,s,Ewald,Ewalda,Ewaldowi,Ewalda,Ewaldem,Ewaldzie,Ewaldzie,Ewald,Ewalda,Ewaldowi,Ewalda,Ewaldem,Ewaldzie,Ewaldzie
1063,Ewaryst,m,s,Ewaryst,Ewarysta,Ewarystowi,Ewarysta,Ewarystem,Ewaryście,Ewaryście,Ewaryst,Ewarysta,Ewarystowi,Ewarysta,Ewarystem,Ewaryście,Ewaryście
1064,Ewaryst,m,pl,Ewarystowie,Ewarystów,Ewarystom,Ewarystów,Ewarystami,Ewarystach,Ewarystowie,Ewarystowie,Ewarystów,Ewarystom,Ewarystów,Ewarystami,Ewarystach,Ewarystowie
1065,Ezaw,m,s,Ezaw,Ezawa,Ezawowi,Ezawa,Ezawem,Ezawie,Ezawie,Ezaw,Ezawa,Ezawowi,Ezawa,Ezawem,Ezawie,Ezawie
1066,Ezaw,m,pl,Ezawowie,Ezawów,Ezawom,Ezawów,Ezawami,Ezawach,Ezawowie,Ezawowie,Ezawów,Ezawom,Ezawów,Ezawami,Ezawach,Ezawowie
1067,Ezechiel,m,s,Ezechiel,Ezechiela,Ezechielowi,Ezechiela,Ezechielem,Ezechielu,Ezechielu,Ezechiel,Ezechiela,Ezechielowi,Ezechiela,Ezechielem,Ezechielu,Ezechielu
1068,Ezechiel,m,pl,Ezechielowie,Ezechielów,Ezechielom,Ezechielów,Ezechielami,Ezechielach,Ezechielowie,Ezechielowie,Ezechielów,Ezechielom,Ezechielów,Ezechielami,Ezechielach,Ezechielowie
1069,Fabian,m,s,Fabian,Fabiana,Fabianowi,Fabiana,Fabianem,Fabianie,Fabianie,Fabian,Fabiana,Fabianowi,Fabiana,Fabianem,Fabianie,Fabianie
1070,Fabian,m,pl,Fabianowie,Fabianów,Fabianom,Fabianów,Fabianami,Fabianach,Fabianowie,Fabianowie,Fabianów,Fabianom,Fabianów,Fabianami,Fabianach,Fabianowie
1071,Farid,m,s,Farid,Farida,Faridowi,Farida,Faridem,Faridzie,Faridzie,Farid,Farida,Faridowi,Farida,Faridem,Faridzie,Faridzie
1072,Faris,m,s,Faris,Farisa,Farisowi,Farisa,Farisem,Farisie,Farisie,Faris,Farisa,Farisowi,Farisa,Farisem,Farisie,Farisie
1073,Faustyn,m,s,Faustyn,Faustyna,Faustynowi,Faustyna,Faustynem,Faustynie,Faustynie,Faustyn,Faustyna,Faustynowi,Faustyna,Faustynem,Faustynie,Faustynie
1074,Faustyn,m,pl,Faustynowie,Faustynów,Faustynom,Faustynów,Faustynami,Faustynach,Faustynowie,Faustynowie,Faustynów,Faustynom,Faustynów,Faustynami,Faustynach,Faustynowie
1075,Felicjan,m,s,Felicjan,Felicjana,Felicjanowi,Felicjana,Felicjanem,Felicjanie,Felicjanie,Felicjan,Felicjana,Felicjanowi,Felicjana,Felicjanem,Felicjanie,Felicjanie
1076,Felicjan,m,pl,Felicjanowie,Felicjanów,Felicjanom,Felicjanów,Felicjanami,Felicjanach,Felicjanowie,Felicjanowie,Felicjanów,Felicjanom,Felicjanów,Felicjanami,Felicjanach,Felicjanowie
1077,Feliks,m,s,Feliks,Feliksa,Feliksowi,Feliksa,Feliksem,Feliksie,Feliksie,Feliks,Feliksa,Feliksowi,Feliksa,Feliksem,Feliksie,Feliksie
1078,Feliks,m,pl,Feliksowie,Feliksów,Feliksom,Feliksów,Feliksami,Feliksach,Feliksowie,Feliksowie,Feliksów,Feliksom,Feliksów,Feliksami,Feliksach,Feliksowie
1079,Ferdynand,m,s,Ferdynand,Ferdynanda,Ferdynandowi,Ferdynanda,Ferdynandem,Ferdynandzie,Ferdynandzie,Ferdynand,Ferdynanda,Ferdynandowi,Ferdynanda,Ferdynandem,Ferdynandzie,Ferdynandzie
1080,Ferdynand,m,pl,Ferdynandowie,Ferdynandów,Ferdynandom,Ferdynandów,Ferdynandami,Ferdynandach,Ferdynandowie,Ferdynandowie,Ferdynandów,Ferdynandom,Ferdynandów,Ferdynandami,Ferdynandach,Ferdynandowie
1081,Filip,m,s,Filip,Filipa,Filipowi,Filipa,Filipem,Filipie,Filipie,Filip,Filipa,Filipowi,Filipa,Filipem,Filipie,Filipie
1082,Filip,m,pl,Filipowie,Filipów,Filipom,Filipów,Filipami,Filipach,Filipowie,Filipowie,Filipów,Filipom,Filipów,Filipami,Filipach,Filipowie
1083,Florentyn,m,s,Florentyn,Florentyna,Florentynowi,Florentyna,Florentynem,Florentynie,Florentynie,Florentyn,Florentyna,Florentynowi,Florentyna,Florentynem,Florentynie,Florentynie
1084,Florentyn,m,pl,Florentynowie,Florentynów,Florentynom,Florentynów,Florentynami,Florentynach,Florentynowie,Florentynowie,Florentynów,Florentynom,Florentynów,Florentynami,Florentynach,Florentynowie
1085,Florian,m,s,Florian,Floriana,Florianowi,Floriana,Florianem,Florianie,Florianie,Florian,Floriana,Florianowi,Floriana,Florianem,Florianie,Florianie
1086,Florian,m,pl,Florianowie,Florianów,Florianom,Florianów,Florianami,Florianach,Florianowie,Florianowie,Florianów,Florianom,Florianów,Florianami,Florianach,Florianowie
1087,Fortunat,m,s,Fortunat,Fortunata,Fortunatowi,Fortunata,Fortunatem,Fortunacie,Fortunacie,Fortunat,Fortunata,Fortunatowi,Fortunata,Fortunatem,Fortunacie,Fortunacie
1088,Franciszek,m,s,Franciszek,Franciszka,Franciszkowi,Franciszka,Franciszkiem,Franciszku,Franciszku,Franciszek,Franciszka,Franciszkowi,Franciszka,Franciszkiem,Franciszku,Franciszku
1089,Franciszek,m,pl,Franciszkowie,Franciszków,Franciszkom,Franciszków,Franciszkami,Franciszkach,Franciszkowie,Franciszkowie,Franciszków,Franciszkom,Franciszków,Franciszkami,Franciszkach,Franciszkowie
1090,Fryc,m,s,Fryc,Fryca,Frycowi,Fryca,Frycem,Frycu,Frycu,Fryc,Fryca,Frycowi,Fryca,Frycem,Frycu,Frycu
1091,Fryc,m,pl,Fryce,Fryców,Frycom,Fryców,Frycami,Frycach,Fryce,Fryce,Fryców,Frycom,Fryców,Frycami,Frycach,Fryce
1092,Fryderyk,m,s,Fryderyk,Fryderyka,Fryderykowi,Fryderyka,Fryderykiem,Fryderyku,Fryderyku,Fryderyk,Fryderyka,Fryderykowi,Fryderyka,Fryderykiem,Fryderyku,Fryderyku
1093,Fryderyk,m,pl,Fryderykowie,Fryderyków,Fryderykom,Fryderyków,Fryderykami,Fryderykach,Fryderykowie,Fryderykowie,Fryderyków,Fryderykom,Fryderyków,Fryderykami,Fryderykach,Fryderykowie
1094,Gabor,m,s,Gabor,Gabora,Gaborowi,Gabora,Gaborem,Gaborze,Gaborze,Gabor,Gabora,Gaborowi,Gabora,Gaborem,Gaborze,Gaborze
1095,Gabriel,m,s,Gabriel,Gabriela,Gabrielowi,Gabriela,Gabrielem,Gabrielu,Gabrielu,Gabriel,Gabriela,Gabrielowi,Gabriela,Gabrielem,Gabrielu,Gabrielu
1096,Gabriel,m,pl,Gabrielowie,Gabrielów,Gabrielom,Gabrielów,Gabrielami,Gabrielach,Gabrielowie,Gabrielowie,Gabrielów,Gabrielom,Gabrielów,Gabrielami,Gabrielach,Gabrielowie
1097,Gaj,m,s,Gaj,Gaja,Gajowi,Gaja,Gajem,Gaj,Gaju,Gaj,Gaja,Gajowi,Gaja,Gajem,Gaj,Gaju
1098,Gardomir,m,s,Gardomir,Gardomira,Gardomirowi,Gardomira,Gardomirem,Gardomirze,Gardomirze,Gardomir,Gardomira,Gardomirowi,Gardomira,Gardomirem,Gardomirze,Gardomirze
1099,Gaweł,m,s,Gaweł,Gawła,Gawłowi,Gawła,Gawłem,Gawle,Gawle,Gaweł,Gawła,Gawłowi,Gawła,Gawłem,Gawle,Gawle
1100,Gaweł,m,pl,Gawłowie,Gawłów,Gawłom,Gawłów,Gawłami,Gawłach,Gawłowie,Gawłowie,Gawłów,Gawłom,Gawłów,Gawłami,Gawłach,Gawłowie
1101,Gerard,m,s,Gerard,Gerarda,Gerardowi,Gerarda,Gerardem,Gerardzie,Gerardzie,Gerard,Gerarda,Gerardowi,Gerarda,Gerardem,Gerardzie,Gerardzie
