,name,sex,category,mianownik,dopełniacz,celownik,biernik,narzędnik,miejscownik,wołacz,nominativus,genetivus,dativus,accusativus,instrumentalis,locativus,vocativus
1057,Mściwoj,m,pl,,,,,,,,,,,,,,
1058,Nasif,m,s,,,,,,,,,,,,,,
1059,Nasif,m,pl,,,,,,,,,,,,,,
1060,Nataniel,m,s,,,,,,,,,,,,,,
1061,Nataniel,m,pl,,,,,,,,,,,,,,
1062,Nicefor,m,s,,,,,,,,,,,,,,
1063,Nicefor,m,pl,,,,,,,,,,,,,,
1064,Niecisław,m,s,,,,,,,,,,,,,,
1065,Niecisław,m,pl,,,,,,,,,,,,,,
1066,Nikolas,m,s,,,,,,,,,,,,,,
1067,Nikolas,m,pl,,,,,,,,,,,,,,
1068,Norman,m,s,,,,,,,,,,,,,,
1069,Norman,m,pl,,,,,,,,,,,,,,
1070,Odo,m,s,,,,,,,,,,,,,,
1071,Odo,m,pl,,,,,,,,,,,,,,
1072,Odon,m,s,,,,,,,,,,,,,,
1073,Odon,m,pl,,,,,,,,,,,,,,
1074,Oktawiusz,m,s,,,,,,,,,,,,,,
1075,Oktawiusz,m,pl,,,,,,,,,,,,,,
1076,Oleg,m,s,,,,,,,,,,,,,,
1077,Oleg,m,pl,,,,,,,,,,,,,,
1078,Olek,m,s,,,,,,,,,,,,,,
1079,Olek,m,pl,,,,,,,,,,,,,,
1080,Onufry,m,s,,,,,,,,,,,,,,
1081,Onufry,m,pl,,,,,,,,,,,,,,
1082,Orian,m,s,,,,,,,,,,,,,,
1083,Orian,m,pl,,,,,,,,,,,,,,
1084,Oswald,m,s,,,,,,,,,,,,,,
1085,Oswald,m,pl,,,,,,,,,,,,,,
1086,Otniel,m,s,,,,,,,,,,,,,,
1087,Otniel,m,pl,,,,,,,,,,,,,,
1088,Otokar,m,s,,,,,,,,,,,,,,
1089,Otokar,m,pl,,,,,,,,,,,,,,
1090,Pabian,m,s,,,,,,,,,,,,,,
1091,Pabian,m,pl,,,,,,,,,,,,,,
1092,Paskal,m,s,,,,,,,,,,,,,,
1093,Paskal,m,pl,,,,,,,,,,,,,,
1094,Patrycjusz,m,s,,,,,,,,,,,,,,
1095,Patrycjusz,m,pl,,,,,,,,,,,,,,
1096,Placyd,m,s,,,,,,,,,,,,,,
1097,Placyd,m,pl,,,,,,,,,,,,,,
1098,Protazy,m,s,,,,,,,,,,,,,,
1099,Protazy,m,pl,,,,,,,,,,,,,,
1100,Przedpełk,m,s,,,,,,,,,,,,,,
1101,Przedpełk,m,pl,,,,,,,,,,,,,,
1102,Przybysław,m,s,,,,,,,,,,,,,,
1103,Przybysław,m,pl,,,,,,,,,,,,,,
1104,Radogost,m,s,,,,,,,,,,,,,,
1105,Radogost,m,pl,,,,,,,,,,,,,,
1106,Radomir,m,s,,,,,,,,,,,,,,
1107,Radomir,m,pl,,,,,,,,,,,,,,
1108,Radowit,m,s,,,,,,,,,,,,,,
1109,Radowit,m,pl,,,,,,,,,,,,,,
1110,Rajner,m,s,,,,,,,,,,,,,,
1111,Rajner,m,pl,,,,,,,,,,,,,,
1112,Renat,m,s,,,,,,,,,,,,,,
1113,Renat,m,pl,,,,,,,,,,,,,,
1114,Roderyk,m,s,,,,,,,,,,,,,,
1115,Roderyk,m,pl,,,,,,,,,,,,,,
1116,Rosłan,m,s,,,,,,,,,,,,,,
1117,Rosłan,m,pl,,,,,,,,,,,,,,
1118,Samir,m,s,,,,,,,,,,,,,,
1119,Samir,m,pl,,,,,,,,,,,,,,
1120,Sebastian,m,pl,,,,,,,,,,,,,,
1121,Serwacy,m,s,,,,,,,,,,,,,,
1122,Serwacy,m,pl,,,,,,,,,,,,,,
1123,Siemowit,m,s,,,,,,,,,,,,,,
1124,Siemowit,m,pl,,,,,,,,,,,,,,
1125,Sobiesław,m,s,,,,,,,,,,,,,,
1126,Sobiesław,m,pl,,,,,,,,,,,,,,
1127,Stanisław,m,s,,,,,,,,,,,,,,
1128,Stanisław,m,pl,,,,,,,,,,,,,,
1129,Stoigniew,m,s,,,,,,,,,,,,,,
1130,Stoigniew,m,pl,,,,,,,,,,,,,,
1131,Stoisław,m,s,,,,,,,,,,,,,,
1132,Stoisław,m,pl,,,,,,,,,,,,,,
1133,Stojan,m,s,,,,,,,,,,,,,,
1134,Stojan,m,pl,,,,,,,,,,,,,,
1135,Strzeżymir,m,s,,,,,,,,,,,,,,
1136,Strzeżymir,m,pl,,,,,,,,,,,,,,
1137,Subisław,m,s,,,,,,,,,,,,,,
1138,Subisław,m,pl,,,,,,,,,,,,,,
1139,Sulibor,m,s,,,,,,,,,,,,,,
1140,Sulibor,m,pl,,,,,,,,,,,,,,
1141,Sulisław,m,s,,,,,,,,,,,,,,
1142,Sulisław,m,pl,,,,,,,,,,,,,,
1143,Sylwiusz,m,s,,,,,,,,,,,,,,
1144,Sylwiusz,m,pl,,,,,,,,,,,,,,
1145,Symeon,m,s,,,,,,,,,,,,,,
1146,Symeon,m,pl,,,,,,,,,,,,,,
1147,Sędomir,m,s,,,,,,,,,,,,,,
1148,Sędomir,m,pl,,,,,,,,,,,,,,
1149,Sędzisław,m,s,,,,,,,,,,,,,,
1150,Sędzisław,m,pl,,,,,,,,,,,,,,
1151,Sław,m,s,,,,,,,,,,,,,,
1152,Sław,m,pl,,,,,,,,,,,,,,
1153,Sławek,m,s,,,,,,,,,,,,,,
1154,Sławek,m,pl,,,,,,,,,,,,,,
1155,Sławomierz,m,s,,,,,,,,,,,,,,
1156,Sławomierz,m,pl,,,,,,,,,,,,,,
1157,Tarik,m,s,,,,,,,,,,,,,,
1158,Tarik,m,pl,,,,,,,,,,,,,,
1159,Teobald,m,s,,,,,,,,,,,,,,
1160,Teobald,m,pl,,,,,,,,,,,,,,
1161,Teodozjusz,m,s,,,,,,,,,,,,,,
1162,Teodozjusz,m,pl,,,,,,,,,,,,,,
1163,Tulimierz,m,s,,,,,,,,,,,,,,
1164,Tulimierz,m,pl,,,,,,,,,,,,,,
1165,Tulimir,m,s,,,,,,,,,,,,,,
1166,Tulimir,m,pl,,,,,,,,,,,,,,
1167,Tyberiusz,m,s,,,,,,,,,,,,,,
1168,Tyberiusz,m,pl,,,,,,,,,,,,,,
1169,Tęgomir,m,s,,,,,,,,,,,,,,
1170,Tęgomir,m,pl,,,,,,,,,,,,,,
1171,Walentyn,m,s,,,,,,,,,,,,,,
1172,Walentyn,m,pl,,,,,,,,,,,,,,
1173,Walery,m,s,,,,,,,,,,,,,,
1174,Walery,m,pl,,,,,,,,,,,,,,
1175,Walter,m,s,,,,,,,,,,,,,,
1176,Walter,m,pl,,,,,,,,,,,,,,
1177,Wandelin,m,s,,,,,,,,,,,,,,
1178,Wandelin,m,pl,,,,,,,,,,,,,,
1179,Wenancjusz,m,s,,,,,,,,,,,,,,
1180,Wenancjusz,m,pl,,,,,,,,,,,,,,
1181,Wespazjan,m,s,,,,,,,,,,,,,,
1182,Wespazjan,m,pl,,,,,,,,,,,,,,
1183,Wielisław,m,s,,,,,,,,,,,,,,
1184,Wielisław,m,pl,,,,,,,,,,,,,,
1185,Wirgiliusz,m,s,,,,,,,,,,,,,,
1186,Wirgiliusz,m,pl,,,,,,,,,,,,,,
1187,Wirginiusz,m,s,,,,,,,,,,,,,,
1188,Wirginiusz,m,pl,,,,,,,,,,,,,,
1189,Wisław,m,s,,,,,,,,,,,,,,
1190,Wisław,m,pl,,,,,,,,,,,,,,
1191,Witold,m,s,,,,,,,,,,,,,,
1192,Witold,m,pl,,,,,,,,,,,,,,
1193,Witołd,m,s,,,,,,,,,,,,,,
1194,Witołd,m,pl,,,,,,,,,,,,,,
1195,Więcesław,m,s,,,,,,,,,,,,,,
1196,Więcesław,m,pl,,,,,,,,,,,,,,
1197,Wolimir,m,s,,,,,,,,,,,,,,
1198,Wolimir,m,pl,,,,,,,,,,,,,,
1199,Wszebor,m,s,,,,,,,,,,,,,,
1200,Wszebor,m,pl,,,,,,,,,,,,,,
1201,Zenobiusz,m,s,,,,,,,,,,,,,,
1202,Zenobiusz,m,pl,,,,,,,,,,,,,,
1203,Zwinisław,m,s,,,,,,,,,,,,,,
1204,Zwinisław,m,pl,,,,,,,,,,,,,,
1205,Ładysław,m,s,,,,,,,,,,,,,,
1206,Ładysław,m,pl,,,,,,,,,,,,,,
1207,Świętibor,m,s,,,,,,,,,,,,,,
1208,Świętibor,m,pl,,,,,,,,,,,,,,
1209,Świętomir,m,s,,,,,,,,,,,,,,
1210,Świętomir,m,pl,,,,,,,,,,,,,,
1211,Świętosław,m,s,,,,,,,,,,,,,,
1212,Świętosław,m,pl,,,,,,,,,,,,,,
1213,Żarek,m,s,,,,,,,,,,,,,,
1214,Żarek,m,pl,,,,,,,,,,,,,,
1215,Żarko,m,s,,,,,,,,,,,,,,
1216,Żarko,m,pl,,,,,,,,,,,,,,
1217,Żelisław,m,s,,,,,,,,,,,,,,
1218,Żelisław,m,pl,,,,,,,,,,,,,,
1219,Żytomir,m,s,,,,,,,,,,,,,,
1220,Żytomir,m,pl,,,,,,,,,,,,,,
