name,sex,declination_json
Bonifacy,m,"{"nominativus": {"s": "Bonifacy", "pl": "Bonifacowie"}, "genetivus": {"s": "Bonifacego", "pl": "Bonifacych"}, "dativus": {"s": "Bonifacemu", "pl": "Bonifacym"}, "accusativus": {"s": "Bonifacego", "pl": "Bonifacych"}, "instrumentalis": {"s": "Bonifacym", "pl": "Bonifacymi"}, "locativus": {"s": "Bonifacym", "pl": "Bonifacych"}, "vocativus": {"s": "Bonifacy", "pl": "Bonifacowie"}}"
Borys,m,"{"nominativus": {"s": "Borys", "pl": "Borysowie"}, "genetivus": {"s": "Borysa", "pl": "Borysów"}, "dativus": {"s": "Borysowi", "pl": "Borysom"}, "accusativus": {"s": "Borysa", "pl": "Borysów"}, "instrumentalis": {"s": "Borysem", "pl": "Borysami"}, "locativus": {"s": "Borysie", "pl": "Borysach"}, "vocativus": {"s": "Borysie", "pl": "Borysowie"}}"
Borysław,m,"{"nominativus": {"s": "Borysław", "pl": ".mw-parser-output"}, "genetivus": {"s": "Borysławia", "pl": "Borysławi"}, "dativus": {"s": "Borysławiowi", "pl": "Borysławiom"}, "accusativus": {"s": "Borysław", "pl": "Borysławie"}, "instrumentalis": {"s": "Borysławiem", "pl": "Borysławiami"}, "locativus": {"s": "Borysławiu", "pl": "Borysławiach"}, "vocativus": {"s": "Borysławiu", "pl": "Borysławie"}}"
Bożydar,m,"{"nominativus": {"s": "Bożydar", "pl": "Bożydarowie"}, "genetivus": {"s": "Bożydara", "pl": "Bożydarów"}, "dativus": {"s": "Bożydarowi", "pl": "Bożydarom"}, "accusativus": {"s": "Bożydara", "pl": "Bożydarów"}, "instrumentalis": {"s": "Bożydarem", "pl": "Bożydarami"}, "locativus": {"s": "Bożydarze", "pl": "Bożydarach"}, "vocativus": {"s": "Bożydarze", "pl": "Bożydarowie"}}"
Bronisław,m,"{"nominativus": {"s": "Bronisław", "pl": "Bronisławowie"}, "genetivus": {"s": "Bronisława", "pl": "Bronisławów"}, "dativus": {"s": "Bronisławowi", "pl": "Bronisławom"}, "accusativus": {"s": "Bronisława", "pl": "Bronisławów"}, "instrumentalis": {"s": "Bronisławem", "pl": "Bronisławami"}, "locativus": {"s": "Bronisławie", "pl": "Bronisławach"}, "vocativus": {"s": "Bronisławie", "pl": "Bronisławowie"}}"
Bruno,m,"{"nominativus": {"s": "Bruno", "pl": "Brunonowie"}, "genetivus": {"s": "Brunona", "pl": "Brunonów"}, "dativus": {"s": "Brunonowi", "pl": "Brunonom"}, "accusativus": {"s": "Brunona", "pl": "Brunonów"}, "instrumentalis": {"s": "Brunonem", "pl": "Brunonami"}, "locativus": {"s": "Brunonie", "pl": "Brunonach"}, "vocativus": {"s": "Brunonie", "pl": "Brunonowie"}}"
Brunon,m,"{"nominativus": {"s": "Brunon", "pl": "Brunonowie"}, "genetivus": {"s": "Brunona", "pl": "Brunonów"}, "dativus": {"s": "Brunonowi", "pl": "Brunonom"}, "accusativus": {"s": "Brunona", "pl": "Brunonów"}, "instrumentalis": {"s": "Brunonem", "pl": "Brunonami"}, "locativus": {"s": "Brunonie", "pl": "Brunonach"}, "vocativus": {"s": "Brunonie", "pl": "Brunonowie"}}"
Celestyn,m,"{"nominativus": {"s": "Celestyn", "pl": "Celestynowie"}, "genetivus": {"s": "Celestyna", "pl": "Celestynów"}, "dativus": {"s": "Celestynowi", "pl": "Celestynom"}, "accusativus": {"s": "Celestyna", "pl": "Celestynów"}, "instrumentalis": {"s": "Celestynem", "pl": "Celestynami"}, "locativus": {"s": "Celestynie", "pl": "Celestynach"}, "vocativus": {"s": "Celestynie", "pl": "Celestynowie"}}"
Cezary,m,"{"nominativus": {"s": "Cezary", "pl": "Cezarowie"}, "genetivus": {"s": "Cezarego", "pl": "Cezarych"}, "dativus": {"s": "Cezaremu", "pl": "Cezarym"}, "accusativus": {"s": "Cezarego", "pl": "Cezarych"}, "instrumentalis": {"s": "Cezarym", "pl": "Cezarymi"}, "locativus": {"s": "Cezarym", "pl": "Cezarych"}, "vocativus": {"s": "Cezary", "pl": "Cezarowie"}}"
Ciechosław,m,"{"nominativus": {"s": "Ciechosław", "pl": "Ciechosławowie"}, "genetivus": {"s": "Ciechosława", "pl": "Ciechosławów"}, "dativus": {"s": "Ciechosławowi", "pl": "Ciechosławom"}, "accusativus": {"s": "Ciechosława", "pl": "Ciechosławów"}, "instrumentalis": {"s": "Ciechosławem", "pl": "Ciechosławami"}, "locativus": {"s": "Ciechosławie", "pl": "Ciechosławach"}, "vocativus": {"s": "Ciechosławie", "pl": "Ciechosławowie"}}"
Cyryl,m,"{"nominativus": {"s": "Cyryl", "pl": "Cyrylowie"}, "genetivus": {"s": "Cyryla", "pl": "Cyrylów"}, "dativus": {"s": "Cyrylowi", "pl": "Cyrylom"}, "accusativus": {"s": "Cyryla", "pl": "Cyrylów"}, "instrumentalis": {"s": "Cyrylem", "pl": "Cyrylami"}, "locativus": {"s": "Cyrylu", "pl": "Cyrylach"}, "vocativus": {"s": "Cyrylu", "pl": "Cyrylowie"}}"
Dacjusz,m,"{"nominativus": {"s": "Dacjusz", "pl": "Dacjuszowie"}, "genetivus": {"s": "Dacjusza", "pl": "Dacjuszów"}, "dativus": {"s": "Dacjuszowi", "pl": "Dacjuszom"}, "accusativus": {"s": "Dacjusza", "pl": "Dacjuszów"}, "instrumentalis": {"s": "Dacjuszem", "pl": "Dacjuszami"}, "locativus": {"s": "Dacjuszu", "pl": "Dacjuszach"}, "vocativus": {"s": "Dacjuszu", "pl": "Dacjuszowie"}}"
Damian,m,"{"nominativus": {"s": "Damian", "pl": "Damianowie"}, "genetivus": {"s": "Damiana", "pl": "Damianów"}, "dativus": {"s": "Damianowi", "pl": "Damianom"}, "accusativus": {"s": "Damiana", "pl": "Damianów"}, "instrumentalis": {"s": "Damianem", "pl": "Damianami"}, "locativus": {"s": "Damianie", "pl": "Damianach"}, "vocativus": {"s": "Damianie", "pl": "Damianowie"}}"
Daniel,m,"{"nominativus": {"s": "Daniel", "pl": "Danielowie"}, "genetivus": {"s": "Daniela", "pl": "Danielów"}, "dativus": {"s": "Danielowi", "pl": "Danielom"}, "accusativus": {"s": "Daniela", "pl": "Danielów"}, "instrumentalis": {"s": "Danielem", "pl": "Danielami"}, "locativus": {"s": "Danielu", "pl": "Danielach"}, "vocativus": {"s": "Danielu", "pl": "Danielowie"}}"
Dariusz,m,"{"nominativus": {"s": "Dariusz", "pl": "Dariuszowie"}, "genetivus": {"s": "Dariusza", "pl": "Dariuszów"}, "dativus": {"s": "Dariuszowi", "pl": "Dariuszom"}, "accusativus": {"s": "Dariusza", "pl": "Dariuszów"}, "instrumentalis": {"s": "Dariuszem", "pl": "Dariuszami"}, "locativus": {"s": "Dariuszu", "pl": "Dariuszach"}, "vocativus": {"s": "Dariuszu", "pl": "Dariuszowie"}}"
Dawid,m,"{"nominativus": {"s": "Dawid", "pl": "Dawidowie"}, "genetivus": {"s": "Dawida", "pl": "Dawidów"}, "dativus": {"s": "Dawidowi", "pl": "Dawidom"}, "accusativus": {"s": "Dawida", "pl": "Dawidów"}, "instrumentalis": {"s": "Dawidem", "pl": "Dawidami"}, "locativus": {"s": "Dawidzie", "pl": "Dawidach"}, "vocativus": {"s": "Dawidzie", "pl": "Dawidowie"}}"
Dobrosław,m,"{"nominativus": {"s": "Dobrosław", "pl": "Dobrosławowie"}, "genetivus": {"s": "Dobrosława", "pl": "Dobrosławów"}, "dativus": {"s": "Dobrosławowi", "pl": "Dobrosławom"}, "accusativus": {"s": "Dobrosława", "pl": "Dobrosławów"}, "instrumentalis": {"s": "Dobrosławem", "pl": "Dobrosławami"}, "locativus": {"s": "Dobrosławie", "pl": "Dobrosławach"}, "vocativus": {"s": "Dobrosławie", "pl": "Dobrosławowie"}}"
Dominik,m,"{"nominativus": {"s": "Dominik", "pl": "Dominikowie"}, "genetivus": {"s": "Dominika", "pl": "Dominików"}, "dativus": {"s": "Dominikowi", "pl": "Dominikom"}, "accusativus": {"s": "Dominika", "pl": "Dominików"}, "instrumentalis": {"s": "Dominikiem", "pl": "Dominikami"}, "locativus": {"s": "Dominiku", "pl": "Dominikach"}, "vocativus": {"s": "Dominiku", "pl": "Dominikowie"}}"
Donald,m,"{"nominativus": {"s": "Donald", "pl": "Donaldovia"}, "genetivus": {"s": "Donalda", "pl": "Donaldov"}, "dativus": {"s": "Donaldovi", "pl": "Donaldom"}, "accusativus": {"s": "Donalda", "pl": "Donaldov"}, "locativus": {"s": "Donaldovi", "pl": "Donaldoch"}, "instrumentalis": {"s": "Donaldom", "pl": "Donaldmi"}}"
Donat,m,"{"nominativus": {"s": "Donat", "pl": "Donatowie"}, "genetivus": {"s": "Donata", "pl": "Donatów"}, "dativus": {"s": "Donatowi", "pl": "Donatom"}, "accusativus": {"s": "Donata", "pl": "Donatów"}, "instrumentalis": {"s": "Donatem", "pl": "Donatami"}, "locativus": {"s": "Donacie", "pl": "Donatach"}, "vocativus": {"s": "Donacie", "pl": "Donatowie"}}"
Dorian,m,"{"nominativus": {"s": "Dorian", "pl": "Dorianowie"}, "genetivus": {"s": "Doriana", "pl": "Dorianów"}, "dativus": {"s": "Dorianowi", "pl": "Dorianom"}, "accusativus": {"s": "Doriana", "pl": "Dorianów"}, "instrumentalis": {"s": "Dorianem", "pl": "Dorianami"}, "locativus": {"s": "Dorianie", "pl": "Dorianach"}, "vocativus": {"s": "Dorianie", "pl": "Dorianowie"}}"
Dymitr,m,"{"nominativus": {"s": "Dymitr", "pl": "Dymitrowie"}, "genetivus": {"s": "Dymitra", "pl": "Dymitrów"}, "dativus": {"s": "Dymitrowi", "pl": "Dymitrom"}, "accusativus": {"s": "Dymitra", "pl": "Dymitrów"}, "instrumentalis": {"s": "Dymitrem", "pl": "Dymitrami"}, "locativus": {"s": "Dymitrze", "pl": "Dymitrach"}, "vocativus": {"s": "Dymitrze", "pl": "Dymitrowie"}}"
Edgar,m,"{"nominativus": {"s": "Edgar", "pl": "Edgarowie"}, "genetivus": {"s": "Edgara", "pl": "Edgarów"}, "dativus": {"s": "Edgarowi", "pl": "Edgarom"}, "accusativus": {"s": "Edgara", "pl": "Edgarów"}, "instrumentalis": {"s": "Edgarem", "pl": "Edgarami"}, "locativus": {"s": "Edgarze", "pl": "Edgarach"}, "vocativus": {"s": "Edgarze", "pl": "Edgarowie"}}"
Edmund,m,"{"nominativus": {"s": "Edmund", "pl": "Edmundowie"}, "genetivus": {"s": "Edmunda", "pl": "Edmundów"}, "dativus": {"s": "Edmundowi", "pl": "Edmundom"}, "accusativus": {"s": "Edmunda", "pl": "Edmundów"}, "instrumentalis": {"s": "Edmundem", "pl": "Edmundami"}, "locativus": {"s": "Edmundzie", "pl": "Edmundach"}, "vocativus": {"s": "Edmundzie", "pl": "Edmundowie"}}"
Edward,m,"{"nominativus": {"s": "Edward", "pl": "Edwardowie"}, "genetivus": {"s": "Edwarda", "pl": "Edwardów"}, "dativus": {"s": "Edwardowi", "pl": "Edwardom"}, "accusativus": {"s": "Edwarda", "pl": "Edwardów"}, "instrumentalis": {"s": "Edwardem", "pl": "Edwardami"}, "locativus": {"s": "Edwardzie", "pl": "Edwardach"}, "vocativus": {"s": "Edwardzie", "pl": "Edwardowie"}}"
Efraim,m,"{"nominativus": {"s": "Efraim", "pl": "Efraimowie"}, "genetivus": {"s": "Efraima", "pl": "Efraimów"}, "dativus": {"s": "Efraimowi", "pl": "Efraimom"}, "accusativus": {"s": "Efraima", "pl": "Efraimów"}, "instrumentalis": {"s": "Efraimem", "pl": "Efraimami"}, "locativus": {"s": "Efraimie", "pl": "Efraimach"}, "vocativus": {"s": "Efraimie", "pl": "Efraimowie"}}"
Efrem,m,"{"nominativus": {"s": "Efrem", "pl": "Efremowie"}, "genetivus": {"s": "Efrema", "pl": "Efremów"}, "dativus": {"s": "Efremowi", "pl": "Efremom"}, "accusativus": {"s": "Efrema", "pl": "Efremów"}, "instrumentalis": {"s": "Efremem", "pl": "Efremami"}, "locativus": {"s": "Efremie", "pl": "Efremach"}, "vocativus": {"s": "Efremie", "pl": "Efremowie"}}"
Eliasz,m,"{"nominativus": {"s": "Eliasz", "pl": "Eliaszowie"}, "genetivus": {"s": "Eliasza", "pl": "Eliaszów"}, "dativus": {"s": "Eliaszowi", "pl": "Eliaszom"}, "accusativus": {"s": "Eliasza", "pl": "Eliaszów"}, "instrumentalis": {"s": "Eliaszem", "pl": "Eliaszami"}, "locativus": {"s": "Eliaszu", "pl": "Eliaszach"}, "vocativus": {"s": "Eliaszu", "pl": "Eliaszowie"}}"
Eligiusz,m,"{"nominativus": {"s": "Eligiusz", "pl": "Eligiuszowie"}, "genetivus": {"s": "Eligiusza", "pl": "Eligiuszów"}, "dativus": {"s": "Eligiuszowi", "pl": "Eligiuszom"}, "accusativus": {"s": "Eligiusza", "pl": "Eligiuszów"}, "instrumentalis": {"s": "Eligiuszem", "pl": "Eligiuszami"}, "locativus": {"s": "Eligiuszu", "pl": "Eligiuszach"}, "vocativus": {"s": "Eligiuszu", "pl": "Eligiuszowie"}}"
Emanuel,m,"{"nominativus": {"s": "Emanuel", "pl": "Emanuelowie"}, "genetivus": {"s": "Emanuela", "pl": "Emanuelów"}, "dativus": {"s": "Emanuelowi", "pl": "Emanuelom"}, "accusativus": {"s": "Emanuela", "pl": "Emanuelów"}, "instrumentalis": {"s": "Emanuelem", "pl": "Emanuelami"}, "locativus": {"s": "Emanuelu", "pl": "Emanuelach"}, "vocativus": {"s": "Emanuelu", "pl": "Emanuelowie"}}"
Emil,m,"{"nominativus": {"s": "Emil", "pl": "Emilowie"}, "genetivus": {"s": "Emila", "pl": "Emilów"}, "dativus": {"s": "Emilowi", "pl": "Emilom"}, "accusativus": {"s": "Emila", "pl": "Emilów"}, "instrumentalis": {"s": "Emilem", "pl": "Emilami"}, "locativus": {"s": "Emilu", "pl": "Emilach"}, "vocativus": {"s": "Emilu", "pl": "Emilowie"}}"
Emir,m,"{"nominativus": {"s": "Emir", "pl": "Emirowie"}, "genetivus": {"s": "Emira", "pl": "Emirów"}, "dativus": {"s": "Emirowi", "pl": "Emirom"}, "accusativus": {"s": "Emira", "pl": "Emirów"}, "instrumentalis": {"s": "Emirem", "pl": "Emirami"}, "locativus": {"s": "Emirze", "pl": "Emirach"}, "vocativus": {"s": "Emirze", "pl": "Emirowie"}}"
Ernest,m,"{"nominativus": {"s": "Ernest", "pl": "Ernestowie"}, "genetivus": {"s": "Ernesta", "pl": "Ernestów"}, "dativus": {"s": "Ernestowi", "pl": "Ernestom"}, "accusativus": {"s": "Ernesta", "pl": "Ernestów"}, "instrumentalis": {"s": "Ernestem", "pl": "Ernestami"}, "locativus": {"s": "Erneście", "pl": "Ernestach"}, "vocativus": {"s": "Erneście", "pl": "Ernestowie"}}"
Erwin,m,"{"nominativus": {"s": "Erwin", "pl": "Erwinowie"}, "genetivus": {"s": "Erwina", "pl": "Erwinów"}, "dativus": {"s": "Erwinowi", "pl": "Erwinom"}, "accusativus": {"s": "Erwina", "pl": "Erwinów"}, "instrumentalis": {"s": "Erwinem", "pl": "Erwinami"}, "locativus": {"s": "Erwinie", "pl": "Erwinach"}, "vocativus": {"s": "Erwinie", "pl": "Erwinowie"}}"
Eugeniusz,m,"{"nominativus": {"s": "Eugeniusz", "pl": "Eugeniuszowie"}, "genetivus": {"s": "Eugeniusza", "pl": "Eugeniuszów"}, "dativus": {"s": "Eugeniuszowi", "pl": "Eugeniuszom"}, "accusativus": {"s": "Eugeniusza", "pl": "Eugeniuszów"}, "instrumentalis": {"s": "Eugeniuszem", "pl": "Eugeniuszami"}, "locativus": {"s": "Eugeniuszu", "pl": "Eugeniuszach"}, "vocativus": {"s": "Eugeniuszu", "pl": "Eugeniuszowie"}}"
Eryk,m,"{"nominativus": {"s": "Eryk", "pl": "Erykowie"}, "genetivus": {"s": "Eryka", "pl": "Eryków"}, "dativus": {"s": "Erykowi", "pl": "Erykom"}, "accusativus": {"s": "Eryka", "pl": "Eryków"}, "instrumentalis": {"s": "Erykiem", "pl": "Erykami"}, "locativus": {"s": "Eryku", "pl": "Erykach"}, "vocativus": {"s": "Eryku", "pl": "Erykowie"}}"
Ewaryst,m,"{"nominativus": {"s": "Ewaryst", "pl": "Ewarystowie"}, "genetivus": {"s": "Ewarysta", "pl": "Ewarystów"}, "dativus": {"s": "Ewarystowi", "pl": "Ewarystom"}, "accusativus": {"s": "Ewarysta", "pl": "Ewarystów"}, "instrumentalis": {"s": "Ewarystem", "pl": "Ewarystami"}, "locativus": {"s": "Ewaryście", "pl": "Ewarystach"}, "vocativus": {"s": "Ewaryście", "pl": "Ewarystowie"}}"
Ezaw,m,"{"nominativus": {"s": "Ezaw", "pl": "Ezawowie"}, "genetivus": {"s": "Ezawa", "pl": "Ezawów"}, "dativus": {"s": "Ezawowi", "pl": "Ezawom"}, "accusativus": {"s": "Ezawa", "pl": "Ezawów"}, "instrumentalis": {"s": "Ezawem", "pl": "Ezawami"}, "locativus": {"s": "Ezawie", "pl": "Ezawach"}, "vocativus": {"s": "Ezawie", "pl": "Ezawowie"}}"
Ezechiel,m,"{"nominativus": {"s": "Ezechiel", "pl": "Ezechielowie"}, "genetivus": {"s": "Ezechiela", "pl": "Ezechielów"}, "dativus": {"s": "Ezechielowi", "pl": "Ezechielom"}, "accusativus": {"s": "Ezechiela", "pl": "Ezechielów"}, "instrumentalis": {"s": "Ezechielem", "pl": "Ezechielami"}, "locativus": {"s": "Ezechielu", "pl": "Ezechielach"}, "vocativus": {"s": "Ezechielu", "pl": "Ezechielowie"}}"
Fabian,m,"{"nominativus": {"s": "Fabian", "pl": "Fabianowie"}, "genetivus": {"s": "Fabiana", "pl": "Fabianów"}, "dativus": {"s": "Fabianowi", "pl": "Fabianom"}, "accusativus": {"s": "Fabiana", "pl": "Fabianów"}, "instrumentalis": {"s": "Fabianem", "pl": "Fabianami"}, "locativus": {"s": "Fabianie", "pl": "Fabianach"}, "vocativus": {"s": "Fabianie", "pl": "Fabianowie"}}"
Faustyn,m,"{"nominativus": {"s": "Faustyn", "pl": "Faustynowie"}, "genetivus": {"s": "Faustyna", "pl": "Faustynów"}, "dativus": {"s": "Faustynowi", "pl": "Faustynom"}, "accusativus": {"s": "Faustyna", "pl": "Faustynów"}, "instrumentalis": {"s": "Faustynem", "pl": "Faustynami"}, "locativus": {"s": "Faustynie", "pl": "Faustynach"}, "vocativus": {"s": "Faustynie", "pl": "Faustynowie"}}"
Felicjan,m,"{"nominativus": {"s": "Felicjan", "pl": "Felicjanowie"}, "genetivus": {"s": "Felicjana", "pl": "Felicjanów"}, "dativus": {"s": "Felicjanowi", "pl": "Felicjanom"}, "accusativus": {"s": "Felicjana", "pl": "Felicjanów"}, "instrumentalis": {"s": "Felicjanem", "pl": "Felicjanami"}, "locativus": {"s": "Felicjanie", "pl": "Felicjanach"}, "vocativus": {"s": "Felicjanie", "pl": "Felicjanowie"}}"
Feliks,m,"{"nominativus": {"s": "Feliks", "pl": "Feliksowie"}, "genetivus": {"s": "Feliksa", "pl": "Feliksów"}, "dativus": {"s": "Feliksowi", "pl": "Feliksom"}, "accusativus": {"s": "Feliksa", "pl": "Feliksów"}, "instrumentalis": {"s": "Feliksem", "pl": "Feliksami"}, "locativus": {"s": "Feliksie", "pl": "Feliksach"}, "vocativus": {"s": "Feliksie", "pl": "Feliksowie"}}"
Ferdynand,m,"{"nominativus": {"s": "Ferdynand", "pl": "Ferdynandowie"}, "genetivus": {"s": "Ferdynanda", "pl": "Ferdynandów"}, "dativus": {"s": "Ferdynandowi", "pl": "Ferdynandom"}, "accusativus": {"s": "Ferdynanda", "pl": "Ferdynandów"}, "instrumentalis": {"s": "Ferdynandem", "pl": "Ferdynandami"}, "locativus": {"s": "Ferdynandzie", "pl": "Ferdynandach"}, "vocativus": {"s": "Ferdynandzie", "pl": "Ferdynandowie"}}"
Filip,m,"{"nominativus": {"s": "Filip", "pl": "Filipowie"}, "genetivus": {"s": "Filipa", "pl": "Filipów"}, "dativus": {"s": "Filipowi", "pl": "Filipom"}, "accusativus": {"s": "Filipa", "pl": "Filipów"}, "instrumentalis": {"s": "Filipem", "pl": "Filipami"}, "locativus": {"s": "Filipie", "pl": "Filipach"}, "vocativus": {"s": "Filipie", "pl": "Filipowie"}}"
Florentyn,m,"{"nominativus": {"s": "Florentyn", "pl": "Florentynowie"}, "genetivus": {"s": "Florentyna", "pl": "Florentynów"}, "dativus": {"s": "Florentynowi", "pl": "Florentynom"}, "accusativus": {"s": "Florentyna", "pl": "Florentynów"}, "instrumentalis": {"s": "Florentynem", "pl": "Florentynami"}, "locativus": {"s": "Florentynie", "pl": "Florentynach"}, "vocativus": {"s": "Florentynie", "pl": "Florentynowie"}}"
Florian,m,"{"nominativus": {"s": "Florian", "pl": "Florianowie"}, "genetivus": {"s": "Floriana", "pl": "Florianów"}, "dativus": {"s": "Florianowi", "pl": "Florianom"}, "accusativus": {"s": "Floriana", "pl": "Florianów"}, "instrumentalis": {"s": "Florianem", "pl": "Florianami"}, "locativus": {"s": "Florianie", "pl": "Florianach"}, "vocativus": {"s": "Florianie", "pl": "Florianowie"}}"
Franciszek,m,"{"nominativus": {"s": "Franciszek", "pl": "Franciszkowie"}, "genetivus": {"s": "Franciszka", "pl": "Franciszków"}, "dativus": {"s": "Franciszkowi", "pl": "Franciszkom"}, "accusativus": {"s": "Franciszka", "pl": "Franciszków"}, "instrumentalis": {"s": "Franciszkiem", "pl": "Franciszkami"}, "locativus": {"s": "Franciszku", "pl": "Franciszkach"}, "vocativus": {"s": "Franciszku", "pl": "Franciszkowie"}}"
Fryc,m,"{"nominativus": {"s": "Fryc", "pl": "Fryce"}, "genetivus": {"s": "Fryca", "pl": "Fryców"}, "dativus": {"s": "Frycowi", "pl": "Frycom"}, "accusativus": {"s": "Fryca", "pl": "Fryców"}, "instrumentalis": {"s": "Frycem", "pl": "Frycami"}, "locativus": {"s": "Frycu", "pl": "Frycach"}, "vocativus": {"s": "Frycu", "pl": "Fryce"}}"
Fryderyk,m,"{"nominativus": {"s": "Fryderyk", "pl": "Fryderykowie"}, "genetivus": {"s": "Fryderyka", "pl": "Fryderyków"}, "dativus": {"s": "Fryderykowi", "pl": "Fryderykom"}, "accusativus": {"s": "Fryderyka", "pl": "Fryderyków"}, "instrumentalis": {"s": "Fryderykiem", "pl": "Fryderykami"}, "locativus": {"s": "Fryderyku", "pl": "Fryderykach"}, "vocativus": {"s": "Fryderyku", "pl": "Fryderykowie"}}"
Gabriel,m,"{"nominativus": {"s": "Gabriel", "pl": "Gabrielowie"}, "genetivus": {"s": "Gabriela", "pl": "Gabrielów"}, "dativus": {"s": "Gabrielowi", "pl": "Gabrielom"}, "accusativus": {"s": "Gabriela", "pl": "Gabrielów"}, "instrumentalis": {"s": "Gabrielem", "pl": "Gabrielami"}, "locativus": {"s": "Gabrielu", "pl": "Gabrielach"}, "vocativus": {"s": "Gabrielu", "pl": "Gabrielowie"}}"
Gaweł,m,"{"nominativus": {"s": "Gaweł", "pl": "Gawłowie"}, "genetivus": {"s": "Gawła", "pl": "Gawłów"}, "dativus": {"s": "Gawłowi", "pl": "Gawłom"}, "accusativus": {"s": "Gawła", "pl": "Gawłów"}, "instrumentalis": {"s": "Gawłem", "pl": "Gawłami"}, "locativus": {"s": "Gawle", "pl": "Gawłach"}, "vocativus": {"s": "Gawle", "pl": "Gawłowie"}}"
Gerwazy,m,"{"nominativus": {"s": "Gerwazy", "pl": "Gerwazowie"}, "genetivus": {"s": "Gerwazego", "pl": "Gerwazych"}, "dativus": {"s": "Gerwazemu", "pl": "Gerwazym"}, "accusativus": {"s": "Gerwazego", "pl": "Gerwazych"}, "instrumentalis": {"s": "Gerwazym", "pl": "Gerwazymi"}, "locativus": {"s": "Gerwazym", "pl": "Gerwazych"}, "vocativus": {"s": "Gerwazy", "pl": "Gerwazowie"}}"
Gilbert,m,"{"nominativus": {"s": "Gilbert", "pl": "Gilbertowie"}, "genetivus": {"s": "Gilberta", "pl": "Gilbertów"}, "dativus": {"s": "Gilbertowi", "pl": "Gilbertom"}, "accusativus": {"s": "Gilberta", "pl": "Gilbertów"}, "instrumentalis": {"s": "Gilbertem", "pl": "Gilbertami"}, "locativus": {"s": "Gilbercie", "pl": "Gilbertach"}, "vocativus": {"s": "Gilbercie", "pl": "Gilbertowie"}}"
Godehard,m,"{"nominativus": {"s": "Godehard", "pl": "Godehardowie"}, "genetivus": {"s": "Godeharda", "pl": "Godehardów"}, "dativus": {"s": "Godehardowi", "pl": "Godehardom"}, "accusativus": {"s": "Godeharda", "pl": "Godehardów"}, "instrumentalis": {"s": "Godehardem", "pl": "Godehardami"}, "locativus": {"s": "Godehardzie", "pl": "Godehardach"}, "vocativus": {"s": "Godehardzie", "pl": "Godehardowie"}}"
Godfryd,m,"{"nominativus": {"s": "Godfryd", "pl": "Godfrydowie"}, "genetivus": {"s": "Godfryda", "pl": "Godfrydów"}, "dativus": {"s": "Godfrydowi", "pl": "Godfrydom"}, "accusativus": {"s": "Godfryda", "pl": "Godfrydów"}, "instrumentalis": {"s": "Godfrydem", "pl": "Godfrydami"}, "locativus": {"s": "Godfrydzie", "pl": "Godfrydach"}, "vocativus": {"s": "Godfrydzie", "pl": "Godfrydowie"}}"
Gotard,m,"{"nominativus": {"s": "Gotard", "pl": "Gotardowie"}, "genetivus": {"s": "Gotarda", "pl": "Gotardów"}, "dativus": {"s": "Gotardowi", "pl": "Gotardom"}, "accusativus": {"s": "Gotarda", "pl": "Gotardów"}, "instrumentalis": {"s": "Gotardem", "pl": "Gotardami"}, "locativus": {"s": "Gotardzie", "pl": "Gotardach"}, "vocativus": {"s": "Gotardzie", "pl": "Gotardowie"}}"
Gotszalk,m,"{"nominativus": {"s": "Gotszalk", "pl": "Gotszalkowie"}, "genetivus": {"s": "Gotszalka", "pl": "Gotszalków"}, "dativus": {"s": "Gotszalkowi", "pl": "Gotszalkom"}, "accusativus": {"s": "Gotszalka", "pl": "Gotszalków"}, "instrumentalis": {"s": "Gotszalkiem", "pl": "Gotszalkami"}, "locativus": {"s": "Gotszalku", "pl": "Gotszalkach"}, "vocativus": {"s": "Gotszalku", "pl": "Gotszalkowie"}}"
Gracjan,m,"{"nominativus": {"s": "Gracjan", "pl": "Gracjanowie"}, "genetivus": {"s": "Gracjana", "pl": "Gracjanów"}, "dativus": {"s": "Gracjanowi", "pl": "Gracjanom"}, "accusativus": {"s": "Gracjana", "pl": "Gracjanów"}, "instrumentalis": {"s": "Gracjanem", "pl": "Gracjanami"}, "locativus": {"s": "Gracjanie", "pl": "Gracjanach"}, "vocativus": {"s": "Gracjanie", "pl": "Gracjanowie"}}"
Grzegorz,m,"{"nominativus": {"s": "Grzegorz", "pl": "Grzegorzowie"}, "genetivus": {"s": "Grzegorza", "pl": "Grzegorzów"}, "dativus": {"s": "Grzegorzowi", "pl": "Grzegorzom"}, "accusativus": {"s": "Grzegorza", "pl": "Grzegorzów"}, "instrumentalis": {"s": "Grzegorzem", "pl": "Grzegorzami"}, "locativus": {"s": "Grzegorzu", "pl": "Grzegorzach"}, "vocativus": {"s": "Grzegorzu", "pl": "Grzegorzowie"}}"
Gualfard,m,"{"nominativus": {"s": "Gualfard", "pl": "Gualfardowie"}, "genetivus": {"s": "Gualfarda", "pl": "Gualfardów"}, "dativus": {"s": "Gualfardowi", "pl": "Gualfardom"}, "accusativus": {"s": "Gualfarda", "pl": "Gualfardów"}, "instrumentalis": {"s": "Gualfardem", "pl": "Gualfardami"}, "locativus": {"s": "Gualfardzie", "pl": "Gualfardach"}, "vocativus": {"s": "Gualfardzie", "pl": "Gualfardowie"}}"
